"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","SUBTRACTION-TEST.07","","Tue Feb 11 13:36:45 GMT 2025","passed","Tue Feb 11 13:36:45 GMT 2025","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","25","BOOLEAN-TWICE.03","","Tue Feb 11 14:44:12 GMT 2025","passed","Tue Feb 11 14:44:12 GMT 2025","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","22","B1-EQUAL-CHAIN.05","","Tue Feb 11 13:25:17 GMT 2025","passed","Tue Feb 11 13:25:17 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","13754","A2-OPENCOGGY.01","","Tue Feb 11 13:25:17 GMT 2025","passed","Tue Feb 11 13:25:30 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","8","00-LANG-CASE.06","","Tue Feb 11 13:36:45 GMT 2025","passed","Tue Feb 11 13:36:45 GMT 2025","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","8000","metta-morph_tests.let_superpose_list","","Tue Feb 11 13:24:42 GMT 2025","passed","Tue Feb 11 13:24:50 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","13684","SORTING-TESTS.01","","Tue Feb 11 13:36:45 GMT 2025","passed","Tue Feb 11 13:36:58 GMT 2025","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","22","C1-GROUNDED-BASIC.22","","Tue Feb 11 13:25:17 GMT 2025","passed","Tue Feb 11 13:25:17 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","27","AUTO-COERCE.33","","Tue Feb 11 13:36:45 GMT 2025","passed","Tue Feb 11 13:36:45 GMT 2025","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","13749","STRING-TESTS.01","","Tue Feb 11 13:36:45 GMT 2025","passed","Tue Feb 11 13:36:58 GMT 2025","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
