"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","BASIC-EVALUATION---METTA-LANGUAGE6.03","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","SPACE-SUBTRACTION-TESTS.06","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","C1-GROUNDED-BASIC.09","","Thu Nov 21 05:35:10 GMT 2024","passed","Thu Nov 21 05:35:10 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","D2-HIGHERFUNC.01","","Thu Nov 21 06:27:54 GMT 2024","passed","Thu Nov 21 06:27:54 GMT 2024","","QUICK","QUICK",""
"","2","INTERSECTION-TESTS.18","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","CONTROL-FLOW---METTA-LANGUAGE16.04","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE7.01","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE1.04","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","9000","metta_lang.Querying_space_content___MeTTa_Language4","","Thu Nov 21 05:29:58 GMT 2024","passed","Thu Nov 21 05:30:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","95","PY-TYPES.03","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","9000","hyperon-mettalog_sanity.is_space","","Thu Nov 21 05:29:58 GMT 2024","passed","Thu Nov 21 05:30:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","FUNCTIONAL-PROGRAMMING-TESTS.04","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","87","MINIMAL-METTA-TESTS.16","","Thu Nov 21 05:38:53 GMT 2024","failed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","47","METATYPES---METTA-LANGUAGE6.02","","Thu Nov 21 05:50:13 GMT 2024","failed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","4","CONTROL-FLOW---METTA-LANGUAGE7.01","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","5","LETLET.01","","Thu Nov 21 06:13:24 GMT 2024","passed","Thu Nov 21 06:13:24 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE3.03","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","15","CONCRETE-TYPES---METTA-LANGUAGE11.01","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","WORKING-WITH-SPACES---METTA-LANGUAGE1.09","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","BASE-TEST-REPR-PARSE-INTERSECTION.03","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE7.05","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","B1-EQUAL-CHAIN.01","","Thu Nov 21 05:35:10 GMT 2024","passed","Thu Nov 21 05:35:10 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","STATES-SPACES.06","","Thu Nov 21 06:13:24 GMT 2024","passed","Thu Nov 21 06:13:24 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","4","INHERIT-OR-NOT-TESTS.01","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","9000","metta-morph_tests.sequential_nested","","Thu Nov 21 05:29:58 GMT 2024","passed","Thu Nov 21 05:30:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","D2-HIGHERFUNC.06","","Thu Nov 21 05:35:10 GMT 2024","passed","Thu Nov 21 05:35:10 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","7","CONCRETE-TYPES---METTA-LANGUAGE13.02","","Thu Nov 21 05:50:13 GMT 2024","failed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","10000","metta_lang.Working_with_spaces___MeTTa_Language17","","Thu Nov 21 05:29:58 GMT 2024","passed","Thu Nov 21 05:30:08 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","MATCH-VOID.06","","Thu Nov 21 06:13:24 GMT 2024","passed","Thu Nov 21 06:13:24 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","58","CONSOLE-OUTPUT-AND-DEBUGGING---METTA-LANGUAGE10.02","","Thu Nov 21 05:50:13 GMT 2024","failed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","17","MINIMAL-METTA-TESTS.13","","Thu Nov 21 05:38:53 GMT 2024","failed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","92","WHAT-EVALS-OR-NOT.02","","Thu Nov 21 05:38:53 GMT 2024","failed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","70","F1-IMPORTS.19","","Thu Nov 21 06:27:54 GMT 2024","passed","Thu Nov 21 06:27:54 GMT 2024","","QUICK","QUICK",""
"","3","STRING-TESTS.08","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","D1-GADT.12","","Thu Nov 21 05:35:10 GMT 2024","passed","Thu Nov 21 05:35:10 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","BASE-TEST-REPR-PARSE-INTERSECTION.04","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","D2-HIGHERFUNC.09","","Thu Nov 21 06:27:54 GMT 2024","passed","Thu Nov 21 06:27:54 GMT 2024","","QUICK","QUICK",""
"","2","C1-GROUNDED-BASIC.16","","Thu Nov 21 05:35:10 GMT 2024","passed","Thu Nov 21 05:35:10 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","10000","metta_lang.Operations_over_atoms___MeTTa_Language6","","Thu Nov 21 05:29:58 GMT 2024","passed","Thu Nov 21 05:30:08 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","FIND-ALL-TESTS.05","","Thu Nov 21 05:38:53 GMT 2024","passed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","66","CONSOLE-OUTPUT-AND-DEBUGGING---METTA-LANGUAGE5.02","","Thu Nov 21 05:50:13 GMT 2024","failed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","6","F1-IMPORTS.02","","Thu Nov 21 06:27:54 GMT 2024","passed","Thu Nov 21 06:27:54 GMT 2024","","QUICK","QUICK",""
"","5","FREE-VARIABLES-AND-NONDETERMINISM-AGAIN,-RECURSIVELY---METTA-LANGUAGE4.01","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","B5-TYPES-PRELIM.05","","Thu Nov 21 05:35:10 GMT 2024","passed","Thu Nov 21 05:35:10 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","9000","metta_lang.Working_with_spaces___MeTTa_Language9","","Thu Nov 21 05:29:58 GMT 2024","passed","Thu Nov 21 05:30:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","13","D1-GADT.05","","Thu Nov 21 06:27:54 GMT 2024","passed","Thu Nov 21 06:27:54 GMT 2024","","QUICK","QUICK",""
"","3","A3-TWOSIDE.02","","Thu Nov 21 05:35:10 GMT 2024","passed","Thu Nov 21 05:35:10 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","OPERATIONS-OVER-ATOMS---METTA-LANGUAGE4.01","","Thu Nov 21 05:50:13 GMT 2024","passed","Thu Nov 21 05:50:13 GMT 2024","","METTA-LANG","METTA-LANG",""
"","809","REPRESENT-AND-PARSE-TESTS.01","","Thu Nov 21 05:38:53 GMT 2024","failed","Thu Nov 21 05:38:53 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","F1-IMPORTS.18","","Thu Nov 21 05:35:10 GMT 2024","passed","Thu Nov 21 05:35:10 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
