"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","D2-HIGHERFUNC.19","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","C1-GROUNDED-BASIC.02","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","C2-SPACES.02","","Wed Nov 06 19:23:38 GMT 2024","passed","Wed Nov 06 19:23:38 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","1","METTALOGTESTCURRIED2.04","","Wed Nov 06 19:23:54 GMT 2024","passed","Wed Nov 06 19:23:54 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","D1-GADT.11","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","42","BC-COMP.06","","Wed Nov 06 19:23:54 GMT 2024","passed","Wed Nov 06 19:23:54 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","CALL-TESTS.04","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","108","B4-NONDETERM.11","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","FACTORIAL.02","","Wed Nov 06 19:41:08 GMT 2024","passed","Wed Nov 06 19:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","8000","metta-morph_tests.hyperpose","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:23:55 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","D4-TYPE-PROP.04","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","2","C1-GROUNDED-BASIC.04","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","8000","quick.d4_type_prop","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:23:55 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","29000","metta-wam-issue-116.test_spo_116378","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:24:16 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","D2-HIGHERFUNC.06","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","2","MINIMAL-METTA-TESTS.03","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","STATES-SPACES.05","","Wed Nov 06 19:41:08 GMT 2024","passed","Wed Nov 06 19:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","9000","hyperon-mettalog_sanity.structure-tests","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:23:56 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","8","SPACE-SUBTRACTION-TESTS.09","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","4","C1-GROUNDED-BASIC.08","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","2","C2-SPACES.05","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","D2-HIGHERFUNC.23","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","4","SUPERCOLLAPSE.08","","Wed Nov 06 19:41:08 GMT 2024","passed","Wed Nov 06 19:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","5","FACTORIAL.01","","Wed Nov 06 19:41:08 GMT 2024","passed","Wed Nov 06 19:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","F1-IMPORTS.17","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","3","EVAL-FOR-TESTS.07","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","87","F1-IMPORTS.13","","Wed Nov 06 19:23:38 GMT 2024","passed","Wed Nov 06 19:23:38 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","112","B5-TYPES-PRELIM.11","","Wed Nov 06 19:28:54 GMT 2024","failed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","8000","hyperon-mettalog_sanity.call_tests","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:23:55 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","F1-IMPORTS.06","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","7000","metta-morph_tests.let_superpose_if_case","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:23:54 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","10","E3-MATCH-STATES.05","","Wed Nov 06 19:28:54 GMT 2024","failed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","C3-PLN-STV.02","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","F1-IMPORTS.13","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","1","C1-GROUNDED-BASIC.10","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","F1-IMPORTS.12","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","10","MATCH-VOID.04","","Wed Nov 06 19:41:08 GMT 2024","passed","Wed Nov 06 19:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","9000","quick.d1_gadt","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:23:56 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","D2-HIGHERFUNC.05","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","INTERSECTION-TESTS.13","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","D2-HIGHERFUNC.17","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","3","F1-IMPORTS.18","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","5","PEANO.01","","Wed Nov 06 19:41:08 GMT 2024","passed","Wed Nov 06 19:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","C1-GROUNDED-BASIC.08","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","D4-TYPE-PROP.09","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","15","D4-TYPE-PROP.03","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","D1-GADT.08","","Wed Nov 06 19:44:56 GMT 2024","passed","Wed Nov 06 19:44:56 GMT 2024","","QUICK","QUICK",""
"","3","B1-EQUAL-CHAIN.04","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","4","OR-TEST.17","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","C1-GROUNDED-BASIC.17","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","13","D2-HIGHERFUNC.21","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","8000","metta-morph_tests.nested_parameters","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:23:55 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","D4-TYPE-PROP.17","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","126","EVAL-FOR-TESTS.04","","Wed Nov 06 19:31:56 GMT 2024","failed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","TYPES2.05","","Wed Nov 06 19:41:08 GMT 2024","passed","Wed Nov 06 19:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","3","F1-MODULEA.01","","Wed Nov 06 19:23:38 GMT 2024","passed","Wed Nov 06 19:23:38 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","8000","hyperon-mettalog_sanity.00_lang_case","","Wed Nov 06 19:23:47 GMT 2024","passed","Wed Nov 06 19:23:55 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","SEQUENTIAL-TESTS.02","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","D2-HIGHERFUNC.01","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","D2-HIGHERFUNC.12","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","OR-TEST.06","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","METTALOGTESTCURRIED2.02","","Wed Nov 06 19:23:54 GMT 2024","passed","Wed Nov 06 19:23:54 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","2","D2-HIGHERFUNC.18","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","112","BASE-TEST-REPR-PARSE-INTERSECTION.01","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","C1-GROUNDED-BASIC.21","","Wed Nov 06 19:28:54 GMT 2024","passed","Wed Nov 06 19:28:54 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","86","MINIMAL-METTA-TESTS.35","","Wed Nov 06 19:31:56 GMT 2024","failed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","4","ARITY-TESTS.01","","Wed Nov 06 19:31:56 GMT 2024","passed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","HYPERPOSE.02","","Wed Nov 06 19:41:08 GMT 2024","passed","Wed Nov 06 19:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","97","EVAL-FOR-TESTS.13","","Wed Nov 06 19:31:56 GMT 2024","failed","Wed Nov 06 19:31:56 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","F1-MODULEA.06","","Wed Nov 06 19:23:38 GMT 2024","passed","Wed Nov 06 19:23:38 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
